year,pitcher,total_pitches,arsenal_size,primary_pitch,primary_pct
2023,664854,607,3,FF,56.17792421746294
2023,667463,527,3,SI,54.26944971537002
2023,571945,3197,5,FF,25.961839224272754
2023,622065,877,4,SI,36.259977194982895
2023,668881,2088,3,FF,54.54980842911878
2023,663704,341,3,CU,38.70967741935484
2023,669711,346,5,SI,34.68208092485549
2023,666745,1445,6,SI,32.6643598615917
2023,672578,1251,4,FF,55.875299760191844
2023,664199,1068,4,SL,36.98501872659176
2023,425844,2219,6,FF,26.678684091933302
2023,650633,1681,4,SI,32.897085068411656
2023,622098,1082,4,FF,61.182994454713494
2023,650911,1460,3,SI,46.02739726027397
2023,657585,347,5,FF,31.12391930835735
2023,518886,1122,2,FF,67.20142602495544
2023,621237,742,2,SI,58.22102425876011
2023,641360,1229,3,FF,70.95199349064279
2023,656546,869,4,SL,47.87111622554661
2023,500779,1229,5,SI,32.05858421480879
2023,606965,680,4,CH,51.470588235294116
2023,663855,1113,4,SI,64.240790655885
2023,664126,734,2,SL,49.863760217983646
2023,605447,915,2,SL,54.20765027322404
2023,596112,763,4,FC,41.41546526867628
2023,554340,1100,5,FF,33.63636363636363
2023,518617,996,5,SI,32.329317269076306
2023,681867,554,5,SI,34.11552346570397
2023,547943,830,5,FF,27.469879518072286
2023,542888,797,4,FC,37.641154328732746
2023,666808,1138,3,SL,36.203866432337435
2023,657571,1065,3,FF,66.47887323943662
2023,643511,1124,2,SI,50.177935943060504
2023,675627,1146,5,SL,39.00523560209424
2023,676254,1078,2,SL,50.278293135435995
2023,477132,2026,4,SL,43.38598223099704
2023,663941,1298,4,FF,36.59476117103236
2023,675540,1495,4,FF,48.36120401337793
2023,607755,853,4,SL,81.82883939038686
2023,675916,733,2,FF,56.34379263301501
2023,663947,1195,6,FF,27.94979079497908
2023,669212,1190,4,FF,40.42016806722689
2023,689225,624,4,FF,39.58333333333333
2023,663474,300,3,FF,63.33333333333333
2023,622766,208,4,SI,27.884615384615387
2023,656945,1208,2,SL,52.64900662251656
2023,675989,455,3,FF,54.065934065934066
2023,677053,958,2,FF,61.27348643006263
2023,669796,861,3,SL,55.86527293844367
2023,519043,831,3,FF,47.89410348977136
2023,502085,1068,3,FC,53.37078651685393
2023,682990,866,5,SI,34.06466512702079
2023,640462,950,3,FF,51.1578947368421
2023,666277,883,3,FF,40.43035107587769
2023,595345,1019,2,SL,61.33464180569186
2023,608638,703,3,SI,52.91607396870555
2023,657097,928,3,FF,48.922413793103445
2023,661440,621,2,SI,62.64090177133655
2023,656427,2634,6,FF,41.268033409263474
2023,670174,1383,5,SI,38.10556760665221
2023,669145,215,5,SL,39.53488372093023
2023,676710,2099,6,FF,39.16150547879943
2023,502043,3038,6,SI,26.0697827518104
2023,493603,1024,5,SI,37.6953125
2023,656814,299,4,ST,37.79264214046823
2023,548384,982,4,ST,36.252545824847246
2023,656731,2235,4,FF,55.57046979865772
2023,592836,2837,6,FS,33.23933732816356
2023,605280,1024,3,SI,69.3359375
2023,672582,707,4,FF,33.663366336633665
2023,641656,979,3,SL,54.23901940755873
2023,676092,367,4,SI,46.86648501362398
2023,679525,1342,6,FF,37.257824143070046
2023,657376,2712,5,FC,27.986725663716815
2023,674444,244,3,FF,42.21311475409836
2023,472610,1010,4,SI,44.45544554455446
2023,672715,383,4,SI,30.548302872062667
2023,608379,2221,5,CH,34.4889689329131
2023,671111,379,3,CH,36.93931398416886
2023,621383,1007,5,FF,35.253227408143
2023,605182,2100,6,FF,47.285714285714285
2023,592791,2533,6,FF,35.057244374259774
2023,642207,948,3,CH,57.91139240506329
2023,606303,1120,4,SL,43.75
2023,571948,1027,4,ST,33.10613437195716
2023,682842,518,3,SI,62.16216216216216
2023,665871,1710,7,SI,30.584795321637426
2023,656730,599,2,FF,72.12020033388981
2023,669713,1479,5,ST,35.97025016903313
2023,641778,844,4,FF,43.127962085308056
2023,696136,583,6,CH,29.674099485420243
2023,596271,447,5,SI,33.78076062639821
2023,664747,1162,2,SL,51.46299483648882
2023,664139,1214,4,FF,44.06919275123558
2023,608371,1057,3,ST,49.00662251655629
2023,669461,1059,5,FF,36.73276676109538
2023,572403,1042,5,ST,31.09404990403071
2023,594580,1025,3,ST,37.853658536585364
2023,669467,1139,4,FF,66.11062335381914
2023,594902,1383,6,FF,32.53796095444685
2023,680723,671,4,FF,44.26229508196721
2023,571656,1222,3,FF,42.96235679214402
2023,518585,1120,4,FS,35.892857142857146
2023,683175,381,3,FF,63.25459317585301
2023,543507,777,4,FF,42.34234234234234
2023,666204,406,2,SL,62.5615763546798
2023,667755,670,5,KC,41.19402985074627
2023,690829,202,2,FF,77.72277227722772
2023,671212,240,3,FF,56.25
2023,670046,543,4,FF,43.0939226519337
2023,681806,658,4,FF,38.60182370820669
2023,650556,1211,2,SL,58.71180842279108
2023,573009,571,4,SI,40.4553415061296
2023,593576,1092,4,FF,51.92307692307693
2023,608665,1113,5,SI,39.4429469901168
2023,518876,2803,6,FF,29.825187299322153
2023,664208,1040,4,CU,40.38461538461539
2023,434378,2602,4,FF,50.03843197540354
2023,628452,870,4,CH,35.287356321839084
2023,621345,1062,3,FF,47.175141242937855
2023,489446,1058,2,FF,53.780718336483936
2023,600921,774,4,FF,30.490956072351423
2023,572955,1084,3,CU,56.73431734317344
2023,686747,540,4,SI,49.25925925925926
2023,607179,920,3,FF,48.04347826086956
2023,672851,924,5,FF,40.58441558441558
2023,675911,3100,3,FF,58.90322580645161
2023,572971,658,4,SI,34.650455927051674
2023,573204,481,4,FF,52.18295218295218
2023,656382,352,3,FC,48.29545454545455
2023,661395,1017,3,FF,44.936086529006886
2023,666154,582,5,SI,33.84879725085911
2023,643377,1047,5,ST,52.72206303724928
2023,641941,1061,4,FF,55.04241281809613
2023,600917,977,5,FF,35.92630501535312
2023,623437,1046,4,SI,44.64627151051625
2023,674003,974,4,FF,54.51745379876797
2023,662253,836,3,SL,48.5645933014354
2023,642048,789,5,SI,39.79721166032953
2023,660825,270,4,SL,45.18518518518518
2023,622250,834,3,SL,38.00959232613909
2023,571760,2603,3,FF,57.85631963119477
2023,642100,782,3,SI,45.907928388746804
2023,666374,1304,5,SL,50.99693251533742
2023,622491,3207,4,FF,44.27814156532585
2023,669387,617,4,FF,49.91896272285251
2023,681882,437,3,SI,46.453089244851256
2023,621366,528,4,SL,54.734848484848484
2023,665795,1802,5,CH,31.35405105438402
2023,661403,1120,2,FC,67.5
2023,542585,986,5,FF,37.62677484787018
2023,625643,1205,3,FF,63.90041493775933
2023,656529,852,4,CU,36.032863849765256
2023,615698,1710,6,SI,26.54970760233918
2023,622259,309,2,FF,50.48543689320388
2023,666214,1930,4,FF,41.60621761658031
2023,623451,226,5,SI,22.566371681415927
2023,642216,534,4,CH,27.52808988764045
2023,592866,2622,6,FF,43.09687261632342
2023,543351,443,2,SL,59.81941309255079
2023,621363,927,2,FF,65.0485436893204
2023,541640,962,6,FC,43.65904365904366
2023,579328,2818,4,FF,45.209368346344924
2023,641793,1330,5,SL,32.10526315789474
2023,650644,2009,6,FC,37.18267794922847
2023,663158,449,4,FF,38.30734966592428
2023,682010,340,2,SL,51.17647058823529
2023,607259,1751,5,CH,28.7835522558538
2023,656302,3262,4,FF,43.163703249540156
2023,676477,1195,4,SI,47.53138075313807
2023,605347,966,5,SI,34.368530020703936
2023,601713,2383,5,FF,50.56651279899287
2023,607644,339,4,FF,41.88790560471977
2023,598286,658,3,SI,40.577507598784194
2023,641871,856,3,CH,42.873831775700936
2023,656353,847,4,SL,44.27390791027155
2023,681190,669,6,FF,26.45739910313901
2023,543475,2817,6,FF,30.280440184593537
2023,607074,1133,4,FF,60.282436010591354
2023,686730,291,5,FF,26.804123711340207
2023,606930,209,2,FF,50.23923444976076
2023,605498,521,4,FF,46.257197696737045
2023,682227,1939,5,FF,37.0809695719443
2023,663765,909,6,SI,50.82508250825083
2023,657746,2683,4,FF,56.83935892657473
2023,621389,1264,4,SI,54.58860759493671
2023,669721,218,4,FF,52.293577981651374
2023,660906,308,4,SL,31.16883116883117
2023,661309,943,3,FF,58.006362672322375
2023,686610,2553,4,FF,54.28907168037603
2023,681217,888,7,FF,35.585585585585584
2023,621016,1176,5,SI,49.404761904761905
2023,643410,1056,5,FS,33.996212121212125
2023,640470,962,5,SL,46.56964656964657
2023,657240,1228,4,SL,49.185667752442995
2023,669060,1156,4,SI,34.68858131487889
2023,543294,2108,4,CH,41.12903225806452
2023,607067,2016,6,SI,30.059523809523807
2023,519151,1024,4,SL,40.0390625
2023,656464,1055,3,FF,45.97156398104265
2023,657044,444,3,SI,60.13513513513513
2023,668678,3248,5,FF,49.69211822660098
2023,664353,1096,5,FF,38.13868613138686
2023,660813,929,4,SI,43.37997847147471
2023,663546,516,2,SI,52.71317829457365
2023,523260,712,5,SI,31.46067415730337
2023,518489,902,4,FF,36.031042128603104
2023,458681,3167,5,FF,43.73223871171456
2023,676775,594,4,FS,55.387205387205384
2023,608678,886,3,FF,37.471783295711056
2023,519293,863,4,SL,50.173812282734644
2023,656271,914,4,FF,64.44201312910285
2023,543135,2232,5,FF,37.18637992831541
2023,693433,1448,5,FF,46.892265193370164
2023,607481,1099,4,SI,44.40400363967243
2023,657053,1595,5,CU,28.77742946708464
2023,682847,1462,4,SL,32.69493844049248
2023,554430,3155,5,FF,43.32805071315373
2023,571946,663,3,FF,57.61689291101055
2023,623167,1755,7,FF,40.96866096866097
2023,642232,1424,4,FF,30.407303370786515
2023,666200,2988,4,FF,41.331994645247654
2023,701643,639,4,SI,46.79186228482003
2023,656849,1966,5,FF,27.46693794506612
2023,605135,3139,8,SI,39.24816820643517
2023,596133,2258,7,FF,41.71833480956599
2023,665152,2925,6,FF,36.61538461538461
2023,519242,1670,4,FF,43.17365269461077
2023,671345,1047,3,SI,68.95893027698186
2023,666142,1586,5,FF,40.10088272383354
2023,687830,336,4,SL,31.845238095238095
2023,686973,1091,4,FF,42.62144821264894
2023,628317,1700,6,FS,31.88235294117647
2023,668674,1053,5,SI,31.433998100664766
2023,665622,1945,5,FF,41.38817480719794
2023,543243,2818,6,FF,26.827537260468414
2023,657140,575,4,KC,47.30434782608695
2023,700363,454,4,FF,53.964757709251096
2023,573186,2203,6,SI,46.39128461189287
2023,547973,1008,4,FF,47.519841269841265
2023,656756,2920,5,SI,42.67123287671233
2023,669302,2922,4,FF,41.752224503764545
2023,527054,1080,5,SI,38.7037037037037
2023,641712,1317,5,SI,37.58542141230068
2023,669203,3079,6,FC,55.40759987008769
2023,456501,860,5,FF,34.53488372093023
2023,673540,2795,6,FF,36.95885509838998
2023,640455,2052,5,SI,43.031189083820664
2023,663362,673,5,KN,26.74591381872214
2023,608032,1127,3,FF,66.28216503992903
2023,656288,2084,4,FF,34.74088291746641
2023,669684,870,5,FF,38.62068965517241
2023,678394,2618,6,SI,36.32543926661574
2023,607192,1894,3,FF,43.61140443505808
2023,669456,1954,5,FF,35.15864892528147
2023,650960,572,5,SI,28.846153846153843
2023,671096,1897,4,FF,49.815498154981555
2023,623149,1037,2,FF,56.89488910318226
2023,694297,1612,5,FF,45.28535980148883
2023,663658,681,4,SI,37.59177679882526
2023,680570,2104,6,FF,49.5722433460076
2023,571578,2922,4,SI,41.51266255989049
2023,592229,735,5,SI,41.224489795918366
2023,670912,2980,5,FF,38.8255033557047
2023,624133,2023,5,SI,28.225407810182894
2023,663804,568,3,FF,38.028169014084504
2023,669373,1218,5,FF,36.04269293924467
2023,543037,3281,5,FF,52.94117647058824
2023,621244,2937,4,SI,31.52877085461355
2023,670241,308,4,FC,33.76623376623377
2023,641627,977,5,FC,38.996929375639716
2023,664192,696,3,SI,49.85632183908046
2023,666129,2479,6,SI,31.8273497377975
2023,641154,3024,5,FF,34.45767195767196
2023,668868,1168,4,FF,53.68150684931506
2023,489119,1873,6,FC,44.26054458088628
2023,664285,2950,5,SI,46.779661016949156
2023,682243,2095,5,FF,58.04295942720764
2023,681911,853,2,FF,67.87807737397421
2023,686218,1031,4,FF,59.94180407371484
2023,663562,601,5,SI,50.249584026622294
2023,502624,1447,6,FC,26.330338631651696
2023,607625,2377,7,FF,31.678586453512832
2023,622072,1708,3,SI,44.49648711943794
2023,676395,522,3,FF,48.65900383141762
2023,680686,2812,7,SL,24.466571834992887
2023,681857,1743,5,SL,30.6368330464716
2023,605400,3087,5,KC,31.648850016196956
2023,656605,3119,6,FF,26.033985251683234
2023,592332,3069,3,FF,50.66797002280873
2023,657006,2678,5,FF,62.808065720687075
2023,693821,2849,4,SI,38.259038259038256
2023,621107,2577,6,SI,32.28560341482344
2023,605200,1498,6,SI,29.639519359145527
2023,592773,864,3,FF,64.23611111111111
2023,453268,933,4,SL,45.337620578778136
2023,663372,776,5,SL,31.056701030927837
2023,672282,2599,6,FF,38.70719507502886
2023,608717,1357,4,FF,54.31098010316876
2023,621112,1874,6,SI,24.0128068303095
2023,657277,3182,4,CH,41.60905091137649
2023,605483,3168,4,FF,48.57954545454545
2023,642545,1350,4,SL,50.66666666666667
2023,592351,2393,5,FF,42.20643543669035
2023,663776,2620,6,SL,26.068702290076335
2023,642547,2839,4,FF,51.17999295526594
2023,571670,961,4,SI,33.40270551508845
2023,592426,525,2,SL,70.47619047619048
2023,680739,559,5,SL,33.09481216457961
2023,547184,272,4,ST,53.30882352941176
2023,571882,959,6,FC,35.97497393117831
2023,663559,1296,6,FF,45.29320987654321
2023,605540,1043,5,FF,41.22722914669224
2023,596001,1389,3,SL,62.491000719942406
2023,641585,2202,5,FF,42.870118074477745
2023,450203,2842,5,CU,43.20900774102744
2023,677944,418,3,FF,58.61244019138756
2023,592094,906,3,CH,35.209713024282564
2023,455119,722,5,FC,34.48753462603878
2023,694813,547,5,CH,34.18647166361974
2023,608331,1243,7,FF,32.09975864843121
2023,663623,2147,4,FF,36.096879366557985
2023,670059,930,3,SI,50.0
2023,502202,338,3,FF,54.437869822485204
2023,663878,737,3,FF,61.87245590230665
2023,656257,680,3,ST,42.205882352941174
2023,657508,1071,4,FF,51.35387488328664
2023,683769,685,5,FF,39.85401459854015
2023,518397,694,3,SI,75.21613832853026
2023,669947,1447,4,FF,43.40013821700069
2023,656629,2430,4,FF,61.56378600823045
2023,592848,226,2,SL,63.716814159292035
2023,691587,1534,4,FF,45.436766623207305
2023,592454,685,3,CH,75.62043795620438
2023,656222,731,3,CH,44.322845417236664
2023,571901,837,4,SI,54.48028673835126
2023,628708,700,3,SI,49.57142857142857
2023,671106,2134,5,FF,44.98594189315839
2023,502171,2506,4,SI,39.42537909018356
2023,476595,286,3,FC,48.6013986013986
2023,425794,1785,5,SI,31.372549019607842
2023,663903,2612,4,SI,49.54058192955589
2023,668909,1386,4,FF,55.339105339105345
2023,641745,877,6,FF,31.242873432155072
2023,606149,883,3,FF,50.169875424688556
2023,571539,411,3,SI,64.23357664233576
2023,694363,864,3,FF,43.86574074074074
2023,641672,472,4,FC,35.16949152542373
2023,676440,2326,4,FF,46.9475494411006
2023,665625,913,2,SL,50.930996714129236
2023,686294,461,3,FF,61.82212581344903
2023,666619,1047,2,SL,52.62655205348615
2023,542881,2431,5,FF,37.4331550802139
2023,607536,2414,5,SI,27.879038939519468
2023,641329,784,3,FF,56.76020408163265
2023,664948,240,3,FC,42.916666666666664
2023,453178,314,2,FF,60.828025477707
2023,656794,280,3,FF,51.42857142857142
2023,593974,878,4,CH,44.19134396355353
2023,687888,365,4,FC,31.232876712328768
2023,543518,1233,3,FF,50.60827250608273
2023,670102,539,3,FF,51.57699443413729
2023,687396,494,3,FF,56.2753036437247
2023,656412,1034,3,FF,48.54932301740813
2023,453286,2465,5,FF,46.328600405679516
2023,656786,255,4,CU,32.549019607843135
2023,445276,721,3,FC,77.25381414701803
2023,669276,391,3,SL,47.570332480818415
2023,571479,456,3,FF,47.368421052631575
2023,605242,950,5,ST,30.526315789473685
2023,666168,895,4,SI,55.977653631284916
2023,657612,716,4,FF,46.927374301675975
2023,663567,1450,5,FF,44.55172413793104
2023,682175,436,2,SI,60.77981651376147
2023,681402,403,3,FF,49.37965260545906
2023,676760,896,3,FF,51.33928571428571
2023,642528,236,3,SI,69.91525423728814
2023,592741,742,3,FS,41.37466307277628
2023,669022,2462,4,FF,59.46385052802599
2023,686839,652,4,FF,32.36196319018405
2023,621294,308,4,SI,38.961038961038966
2023,680735,578,4,FF,48.615916955017305
2023,622663,1636,5,FF,43.52078239608802
2023,656061,1044,4,SI,51.628352490421456
2023,624522,477,4,FF,46.540880503144656
2023,656970,361,4,FF,40.99722991689751
2023,666159,1182,4,FF,47.63113367174281
2023,643361,418,4,FF,44.25837320574163
2023,680689,331,5,FF,41.389728096676734
2023,622103,216,3,FF,55.55555555555556
2023,668984,231,3,FF,64.06926406926407
2023,543521,1018,3,ST,47.93713163064833
2023,647336,537,4,FF,32.21601489757914
2023,607359,205,2,FF,52.6829268292683
2023,669674,776,4,FF,49.48453608247423
2023,645261,2721,5,SI,28.739434031606027
2023,664028,310,3,FF,42.90322580645161
2023,663485,413,5,FF,37.77239709443099
2023,669424,677,4,FF,43.574593796159526
2023,642239,389,4,FF,35.2185089974293
2023,668933,2324,3,FC,52.92598967297762
2023,668941,548,4,SI,33.394160583941606
2023,572020,1690,5,FF,53.66863905325444
2023,628711,1849,4,FF,44.997295835586804
2023,608723,663,4,FF,43.89140271493213
2023,682051,309,5,FF,39.15857605177994
2023,668338,224,4,FF,58.48214285714286
2023,596057,258,3,CH,42.63565891472868
2023,596295,2160,4,FF,44.72222222222222
2023,621368,313,3,FF,48.56230031948881
2023,664942,308,2,SI,55.1948051948052
2023,592789,1408,6,SI,26.06534090909091
2023,621051,938,3,ST,59.594882729211086
2023,669854,905,4,SL,48.61878453038674
2023,471911,1587,5,FF,31.758034026465026
2023,622503,262,3,CH,46.94656488549619
2023,642585,988,3,SI,70.44534412955466
2023,506433,2218,8,SI,18.620378719567178
2023,665001,272,3,SI,46.69117647058824
2023,681982,598,4,SL,49.83277591973244
2023,656232,1388,5,FF,30.61959654178674
2023,677865,438,3,FC,36.986301369863014
2023,660271,2094,7,ST,35.148042024832854
2023,621074,719,5,FF,39.360222531293466
2023,661527,764,4,FF,40.05235602094241
2023,682120,509,4,FF,41.2573673870334
2023,661383,239,4,SL,35.146443514644346
2023,663687,1109,5,FF,46.88908926961226
2023,641703,943,5,FF,45.17497348886532
2023,669395,383,3,FF,37.59791122715404
2023,663989,202,3,FC,50.0
2023,666364,392,4,FF,47.44897959183674
2023,630023,1342,3,SI,47.24292101341281
2023,657265,653,4,FF,35.83460949464013
2023,642701,221,5,SI,28.95927601809955
2023,622780,489,3,FF,61.75869120654397
2023,664062,1664,4,FF,39.42307692307692
2023,605463,338,4,ST,47.337278106508876
2023,666721,342,4,FF,32.748538011695906
2023,656457,263,4,FC,46.38783269961977
2023,643493,757,5,SL,37.64861294583884
2023,665734,271,4,SL,35.42435424354243
2023,621295,472,4,FF,36.652542372881356
2023,650496,214,2,SI,54.20560747663551
2023,677020,219,2,FF,65.29680365296804
2023,676596,759,4,SI,44.13702239789196
2023,571927,1866,4,SI,56.055734190782424
2023,642231,231,2,SI,65.36796536796537
2023,669169,221,4,FF,44.79638009049774
2023,622075,800,4,ST,50.125
2023,666201,1689,4,SL,30.017761989342805
2023,676206,287,4,FF,51.56794425087108
2023,659275,603,3,SL,45.936981757877284
2023,660787,397,3,SI,61.46095717884131
2023,542947,456,4,SI,41.885964912280706
2023,641482,1068,5,FF,52.43445692883895
2023,663558,750,3,CH,47.199999999999996
2023,595928,301,2,FF,55.81395348837209
2023,663556,1821,4,FF,41.84514003294893
2023,665048,350,3,FS,50.0
2023,613534,362,2,SL,89.77900552486187
2023,593334,1653,4,CU,40.895341802782816
2023,676534,514,4,FC,31.517509727626457
2023,670329,267,3,FF,55.430711610486895
2023,666720,278,3,FF,51.07913669064749
2023,605397,1550,6,FF,24.580645161290324
2023,674072,1391,4,FF,48.88569374550683
2023,570257,215,2,SI,45.11627906976744
2023,669952,253,4,SL,41.89723320158103
2023,543101,1550,5,SL,44.774193548387096
2023,686651,224,3,FF,47.767857142857146
2023,614179,815,4,CU,34.96932515337423
2023,663385,248,2,SI,54.83870967741935
2023,621057,352,4,FF,50.28409090909091
2023,669438,958,4,SL,35.59498956158664
2023,572193,230,4,SL,36.95652173913043
2023,663738,808,4,FF,42.45049504950495
2023,642770,362,4,FF,35.0828729281768
2023,686654,207,2,SL,56.038647342995176
2023,663992,378,3,SL,46.82539682539682
2023,623433,548,3,CU,50.0
2023,686753,674,5,SI,29.970326409495552
2023,607237,476,3,SL,44.537815126050425
2023,672710,1141,4,SL,43.47063978965819
2023,672391,386,2,FF,71.50259067357513
2023,696147,316,2,SL,60.12658227848101
2023,593619,318,4,FF,47.48427672955975
2023,622772,512,2,SI,70.5078125
2023,641302,679,5,FC,35.49337260677467
2023,674285,239,3,SI,49.37238493723849
2023,656290,330,4,FF,48.18181818181818
2023,669211,452,3,FF,59.73451327433629
2023,571510,1178,5,FF,38.964346349745334
2023,621076,1091,5,FF,41.24656278643447
2023,641771,770,5,SL,42.98701298701298
2023,446372,990,5,CU,28.18181818181818
2023,605218,565,3,FF,63.89380530973451
2023,592254,284,4,FF,52.112676056338024
2023,643256,372,3,FF,39.247311827956985
2023,594577,455,6,FF,31.428571428571427
2023,682171,223,2,ST,62.78026905829597
2023,669093,237,2,FF,83.96624472573839
2023,676714,239,2,SL,55.23012552301255
2023,488984,367,5,SI,39.23705722070845
2023,668665,489,4,FF,62.78118609406953
2023,608328,225,4,FF,37.77777777777778
2023,622251,360,4,FF,46.38888888888889
2023,542914,324,4,SL,55.8641975308642
2023,641401,544,3,CH,43.01470588235294
2023,664776,202,3,SL,54.45544554455446
2023,598264,400,3,KC,48.5
2023,594835,811,5,CH,30.209617755856964
2023,592826,650,3,SL,44.61538461538462
2023,657031,341,4,SL,42.22873900293255
2023,621249,337,4,CH,25.816023738872403
2023,669160,735,6,SI,33.33333333333333
2023,685410,551,4,FF,44.46460980036298
2023,667427,372,2,FF,58.87096774193549
2023,607968,350,5,SL,30.28571428571429
2023,656876,674,5,FC,36.053412462908014
2023,664076,211,3,SL,46.91943127962085
2023,570666,463,4,SL,37.580993520518355
2023,665665,310,4,CH,41.935483870967744
2023,605513,555,5,FF,40.72072072072072
2023,666157,646,4,FF,37.61609907120743
2023,670124,412,4,FF,45.14563106796117
2023,544727,256,4,SI,32.8125
2023,677651,465,5,FC,43.225806451612904
2023,656981,236,4,FF,54.66101694915254
2023,668676,370,3,SL,40.54054054054054
2023,594798,451,3,FF,52.106430155210646
2023,641816,421,3,FF,51.78147268408551
2023,608566,302,4,FF,37.086092715231786
2023,518516,350,4,FC,34.85714285714286
2023,669432,330,4,FF,43.333333333333336
2023,663460,264,4,FF,42.42424242424242
2023,656818,200,5,FF,26.0
2023,605488,211,4,FF,40.758293838862556
2024,669194,2406,6,FF,55.7356608478803
2024,673513,1029,4,FF,41.010689990281826
2024,663362,2450,5,KN,38.20408163265306
2024,573009,867,4,SI,42.445213379469436
2024,694297,2793,5,FF,33.33333333333333
2024,527048,2204,5,SI,36.56987295825772
2024,663460,467,3,FF,44.3254817987152
2024,592426,917,3,SL,52.0174482006543
2024,669276,856,3,SL,54.67289719626168
2024,670167,895,5,ST,26.927374301675975
2024,672582,951,4,SI,43.743427970557306
2024,678226,305,2,SL,54.75409836065573
2024,672578,560,4,FF,54.107142857142854
2024,656550,971,4,FF,37.69309989701339
2024,679525,2161,6,FF,36.973623322535865
2024,450203,2791,5,CU,42.38624149050519
2024,686580,811,4,FC,37.731196054254006
2024,685801,300,3,FF,58.666666666666664
2024,455119,657,4,FC,45.50989345509893
2024,663992,528,4,SL,37.31060606060606
2024,670174,1240,5,FC,35.16129032258065
2024,682990,811,5,SI,30.209617755856964
2024,686752,2149,5,FF,50.44206607724523
2024,571656,1170,4,SL,34.78632478632478
2024,681799,474,3,ST,59.28270042194092
2024,663574,504,3,FF,60.317460317460316
2024,663878,1059,3,FF,45.892351274787536
2024,624522,538,4,FF,37.54646840148699
2024,592767,1016,3,KC,48.62204724409449
2024,608718,1022,4,FF,43.05283757338552
2024,669713,1075,5,ST,40.651162790697676
2024,518585,1138,3,FS,41.73989455184534
2024,668881,2563,4,FF,55.20873975809598
2024,656629,1143,3,FF,78.39020122484689
2024,680767,1341,3,FF,63.23639075316928
2024,623465,905,4,ST,38.34254143646409
2024,663372,2578,6,FF,35.95810705973623
2024,681911,1090,3,FF,63.211009174311926
2024,689017,1149,5,FF,46.30113141862489
2024,607455,774,4,FF,34.62532299741602
2024,660853,1116,3,FF,49.193548387096776
2024,672456,1539,5,FF,41.45549057829759
2024,672860,348,2,SL,56.60919540229885
2024,681402,453,3,FF,55.62913907284768
2024,663554,1789,5,FF,38.233650083845724
2024,686642,432,4,FF,55.55555555555556
2024,686563,2028,5,SI,28.007889546351084
2024,628317,1958,7,FS,31.103166496424922
2024,502085,1211,4,FC,63.418662262592896
2024,608334,1472,6,CH,26.970108695652172
2024,672710,1075,6,FF,37.2093023255814
2024,600917,1204,5,FF,34.80066445182724
2024,670871,271,4,SI,34.31734317343174
2024,543135,2622,5,FF,37.376048817696415
2024,686799,859,5,SI,72.64260768335274
2024,621242,872,2,FF,51.8348623853211
2024,669084,782,4,FF,44.8849104859335
2024,664208,1066,5,FC,35.553470919324575
2024,656849,1871,5,SI,31.266702298236236
2024,571948,1043,4,ST,32.31064237775647
2024,607067,2650,6,SI,30.867924528301888
2024,657097,934,3,FF,44.21841541755889
2024,642397,960,4,SI,46.875
2024,622554,1064,4,FF,40.78947368421053
2024,656240,319,3,FF,40.43887147335423
2024,663485,1154,5,FC,29.636048526863085
2024,544150,2234,4,FF,49.955237242614146
2024,660896,931,4,FF,43.82384532760473
2024,641927,2696,5,FF,38.13056379821958
2024,605280,1085,3,SI,56.22119815668203
2024,669387,866,4,FF,39.838337182448036
2024,670059,869,3,ST,47.6409666283084
2024,596133,1374,3,FF,48.32605531295487
2024,666214,1224,4,FF,36.51960784313725
2024,641835,731,2,SI,71.68262653898769
2024,641656,619,3,SL,54.281098546042
2024,643410,1015,5,FS,36.05911330049261
2024,657376,1454,5,FC,35.00687757909216
2024,663559,2138,4,FF,48.73713751169318
2024,571927,754,4,SI,59.6816976127321
2024,700241,311,5,SI,36.01286173633441
2024,678495,879,4,FF,48.57792946530148
2024,573124,1082,2,SI,52.772643253234754
2024,806185,1388,4,FF,44.596541786743515
2024,700187,328,2,FF,56.09756097560976
2024,666205,725,4,FF,53.37931034482759
2024,642100,422,3,FF,34.834123222748815
2024,671212,966,4,FF,59.006211180124225
2024,660825,441,4,SL,46.71201814058957
2024,669302,3042,6,SL,32.28139381985536
2024,687765,2481,5,FC,39.54050785973398
2024,669622,954,4,ST,45.38784067085954
2024,677960,1413,4,FF,39.20736022646851
2024,622253,590,3,SI,54.067796610169495
2024,642232,1476,5,SI,29.742547425474253
2024,621114,570,2,SL,60.526315789473685
2024,614179,835,5,CU,41.19760479041916
2024,571882,1368,6,FC,37.646198830409354
2024,621381,981,4,FF,53.41488277268094
2024,621383,1174,5,SL,32.96422487223168
2024,621237,1052,2,SI,59.22053231939164
2024,605400,3189,5,KC,32.894324239573535
2024,686747,271,3,SI,53.13653136531366
2024,663623,3046,5,FF,37.68877216021011
2024,543518,577,4,FF,49.91334488734835
2024,640462,1173,5,FF,43.22250639386189
2024,679885,1177,4,SI,44.85981308411215
2024,593974,594,4,CH,42.08754208754209
2024,663773,782,4,SI,51.790281329923275
2024,657044,977,3,SI,64.17604912998976
2024,681190,1687,6,FF,28.09721398933017
2024,656464,1184,3,FF,52.702702702702695
2024,593958,866,5,FF,42.609699769053115
2024,669674,702,4,FF,38.319088319088316
2024,628452,908,4,CH,31.167400881057265
2024,641729,1070,3,SL,49.4392523364486
